名称,URL,分类,速度(MB/s),是否白名单
霍东阁粤语18,https://vip.lz-cdn8.com/20220726/19961_0f9701fa/index.m3u8,其它,0.000,False
霍东阁粤语19,https://vip.lz-cdn8.com/20220726/19962_24dc7f09/index.m3u8,其它,0.000,False
霍东阁粤语20,https://vip.lz-cdn8.com/20220726/19963_edff6c38/index.m3u8,其它,0.000,False
霍东阁粤语21,https://vip.lz-cdn8.com/20220726/19964_aa5d83ba/index.m3u8,其它,0.000,False
霍东阁粤语22,https://vip.lz-cdn8.com/20220726/19965_a3dc596a/index.m3u8,其它,0.000,False
霍东阁粤语23,https://vip.lz-cdn8.com/20220726/19966_ce76e526/index.m3u8,其它,0.000,False
霍东阁粤语24,https://vip.lz-cdn8.com/20220726/19967_93545c49/index.m3u8,其它,0.000,False
霍东阁粤语25,https://vip.lz-cdn8.com/20220726/19968_47d1f157/index.m3u8,其它,0.000,False
霍东阁粤语26,https://vip.lz-cdn8.com/20220726/19969_be522d01/index.m3u8,其它,0.000,False
霍东阁粤语27,https://vip.lz-cdn8.com/20220726/19970_a55cf6b4/index.m3u8,其它,0.000,False
霍东阁粤语28,https://vip.lz-cdn8.com/20220726/19971_3a300498/index.m3u8,其它,0.000,False
霍东阁粤语29,https://vip.lz-cdn8.com/20220726/19972_364f080f/index.m3u8,其它,0.000,False
霍东阁粤语30,https://vip.lz-cdn8.com/20220726/19973_8af7d3d1/index.m3u8,其它,0.000,False
霍元甲粤语01,https://vip.lz-cdn8.com/20220726/19894_ad5e9bdc/1000k/hls/mixed.m3u8,其它,0.000,False
霍元甲粤语02,https://vip.lz-cdn8.com/20220726/19895_7939dca8/1000k/hls/mixed.m3u8,其它,0.000,False
霍元甲粤语03,https://vip.lz-cdn8.com/20220726/19896_37f7153f/1000k/hls/mixed.m3u8,其它,0.000,False
霍元甲粤语04,https://vip.lz-cdn8.com/20220726/19897_bafd0363/1000k/hls/mixed.m3u8,其它,0.000,False
霍元甲粤语05,https://vip.lz-cdn8.com/20220726/19898_611cd997/1000k/hls/mixed.m3u8,其它,0.000,False
霍元甲粤语06,https://vip.lz-cdn8.com/20220726/19899_b830cdf9/1000k/hls/mixed.m3u8,其它,0.000,False
霍元甲粤语07,https://vip.lz-cdn8.com/20220726/19900_c085ed2c/1000k/hls/mixed.m3u8,其它,0.000,False
霍元甲粤语08,https://vip.lz-cdn8.com/20220726/19901_8854d685/1000k/hls/mixed.m3u8,其它,0.000,False
霍元甲粤语09,https://vip.lz-cdn8.com/20220726/19902_efd26876/1000k/hls/mixed.m3u8,其它,0.000,False
霍元甲粤语10,https://vip.lz-cdn8.com/20220726/19903_8efcbf07/1000k/hls/mixed.m3u8,其它,0.000,False
霍元甲粤语11,https://vip.lz-cdn8.com/20220726/19904_04801f99/1000k/hls/mixed.m3u8,其它,0.000,False
霍元甲粤语12,https://vip.lz-cdn8.com/20220726/19905_6123ed83/1000k/hls/mixed.m3u8,其它,0.000,False
霍元甲粤语13,https://vip.lz-cdn8.com/20220726/19906_a45bd94c/1000k/hls/mixed.m3u8,其它,0.000,False
霍元甲粤语14,https://vip.lz-cdn8.com/20220726/19907_6906362f/1000k/hls/mixed.m3u8,其它,0.000,False
霍元甲粤语15,https://vip.lz-cdn8.com/20220726/19908_df138b7c/1000k/hls/mixed.m3u8,其它,0.000,False
霍元甲粤语16,https://vip.lz-cdn8.com/20220726/19909_068fae42/1000k/hls/mixed.m3u8,其它,0.000,False
霍元甲粤语17,https://vip.lz-cdn8.com/20220726/19910_9469bab5/1000k/hls/mixed.m3u8,其它,0.000,False
霍元甲粤语18,https://vip.lz-cdn8.com/20220726/19911_e4efa3b0/1000k/hls/mixed.m3u8,其它,0.000,False
霍元甲粤语19,https://vip.lz-cdn8.com/20220726/19912_dbcbcf81/1000k/hls/mixed.m3u8,其它,0.000,False
霍元甲粤语20,https://vip.lz-cdn8.com/20220726/19913_61c2ea44/1000k/hls/mixed.m3u8,其它,0.000,False
霹雳布袋4Gtv,http://220.135.64.124:5050/4gtv-live145/index.m3u8?proxy=true,其它,0.000,False
霹雳火：速度与激情,https://live.ottiptv.cc/yy/1382736895,其它,0.000,False
青山黛玛-留在我身边,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000caf9b1jc77u3vnrog8mg&ratio=720p&line=0,其它,0.000,False
青岛休闲资讯,http://38.75.136.137:98/gslb/dsdqpub/sdqdtv4.m3u8?auth=testpub,其它,0.000,False
青岛影视频道,http://38.75.136.137:98/gslb/dsdqpub/sdqdtv3.m3u8?auth=testpub,其它,0.000,False
青岛新闻综合,http://38.75.136.137:98/gslb/dsdqpub/sdqdtv1.m3u8?auth=testpub,其它,0.000,False
青岛生活服务,http://38.75.136.137:98/gslb/dsdqpub/sdqdtv2.m3u8?auth=testpub,其它,0.000,False
青岛都市频道,http://38.75.136.137:98/gslb/dsdqpub/sdqdtv5.m3u8?auth=testpub,其它,0.000,False
青川新闻综合|澜露直播,http://qcfile.qcrmt.com:80/nmip-media/channellive/channel100933/playlist.m3u8,其它 SD（412条） ,0.000,False
青川综合,http://qcfile.qcrmt.com/nmip-media/channellive/channel100933/playlist.m3u8,其它,0.000,False
青春剧场频道,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_986_1080P_t10/c58_fast_986_1080P_t10.m3u8?d,其它,0.000,False
青春动漫,http://111.56.90.5/000000000000/5000000011000288008/index.m3u8,其它,0.000,False
青海卫视,http://223.95.198.3:8000/hls/47/index.m3u8,卫视 SD（632条） ,0.000,False
青海卫视,http://61.178.227.57:9901/tsfile/live/0140_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0,卫视 SD（632条） ,0.000,False
青海卫视,http://111.56.90.5/000000000000/1000000002000013359/index.m3u8,卫视 SD（632条） ,0.000,False
青海卫视,http://124.93.18.239:9003/hls/44/index.m3u8,卫视 SD（632条） ,0.000,False
青海卫视,http://114.241.107.197:85/tsfile/live/51/1051_1.m3u8?key=txiptv,卫视 SD（632条） ,0.000,False
青海卫视,http://114.241.111.4:85/tsfile/live/51/1051_1.m3u8?key=txiptv,卫视 SD（632条） ,0.000,False
青海卫视,http://183.62.8.58:50085/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0,卫视 SD（632条） ,0.000,False
青海卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3R2dGoxLmp4d2x0eC5jb206ODAwMy9saXZlMTA5Ni5tM3U4,卫视 SD（632条） ,0.000,False
青海卫视,http://36.136.38.87:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0,卫视 SD（632条） ,0.000,False
青海卫视,http://36.136.38.87:85/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0,卫视 SD（632条） ,0.000,False
青海卫视,http://183.234.143.5:85/tsfile/live/1112_1.m3u8?key=txiptv&playlive=0&authid=0,卫视 SD（632条） ,0.000,False
青海卫视,http://111.61.236.247:9081/hls/49/index.m3u8,卫视 SD（632条） ,0.000,False
青海卫视,http://113.101.244.11:10000/rtp/239.253.43.125:5146,卫视频道,0.000,False
青海卫视,http://113.102.83.97:4022/rtp/239.253.43.125:5146,卫视频道,0.000,False
青海卫视,http://sh.lnott.top:880/dx53.m3u8,其它 SD（412条）,0.000,False
青海卫视,http://23.237.228.134/live8/qinghai.m3u8,其它 SD（412条）,0.000,False
青海卫视,https://iptv.catvod.com/live.php?id=%E9%9D%92%E6%B5%B7%E5%8D%AB%E8%A7%86%E5%8F%B0,其它 SD（412条）,0.000,False
青海卫视,http://107.150.60.122/live/qhws.m3u8,其它,0.000,False
青海卫视,http://38.75.136.137:98/gslb/dsdqpub/qhws.m3u8?auth=testpub,其它,0.000,False
青海卫视,http://221.207.6.29:808/hls/20/index.m3u8,其它,0.000,False
青海卫视,http://183.237.71.182:40000/hls/44/index.m3u8,其它,0.000,False
青海卫视,https://live.264788.xyz/channel/qinghaiweishi?streamid=8aa812f4a2c7b1bee5c3447691ead3cf&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,其它,0.000,False
青海卫视,http://111.56.90.5/000000000000/1000000002000013359/1.m3u8$IPV4•线路1,其它,0.000,False
青海卫视,http://111.56.90.5/000000000000/5000000006000040015/1.m3u8$IPV4•线路2,其它,0.000,False
青海卫视,http://111.56.90.5/000000000000/6721180114242078041/1.m3u8$IPV4•线路3,其它,0.000,False
青海卫视,http://111.56.90.5/000000000000/6399324389404552555/1.m3u8$IPV4•线路4,其它,0.000,False
青海卫视,http://153.0.171.163:85/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路5,其它,0.000,False
青海卫视,http://107.150.60.122/live/qhws.m3u8$IPV4•线路6,其它,0.000,False
青海卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=5000000006000040015&livemode=1&stbId=yu&mode=1&$IPV4•线路7,其它,0.000,False
青海卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=1000000002000013359&livemode=1&stbId=yu&mode=1&$IPV4•线路8,其它,0.000,False
青海卫视,http://38.75.136.137:98/gslb/dsdqpub/qhws.m3u8?auth=testpub$IPV4•线路9,其它,0.000,False
青海卫视,http://120.76.248.139/live/bfgd/4200000111.m3u8$IPV4•线路10,其它,0.000,False
青海卫视,http://111.29.9.33:6610/000000001000/1000000002000013359/index.m3u8?channel-id=bestzb&Contentid=1000000002000013359&livemode=1&stbId=3$IPV4•线路11,其它,0.000,False
青海卫视,http://120.87.19.109:80/PLTV/88888973/224/3221225679/10000100000000060000000000332986_0.smil/01.m3u8?fmt=ts2hls,744,01.m3u8&accountinfo=qL9TLkIYsZmx/OPSOG6mNAvyKOCScAe4hrX9Vo6puxGXw3qZ5Pmje9vqMpXjLeht0QDDT6IKU9j92Y9VVzXnz1yKE+1kYZFvmxPE4nzwhgPsqKGHMUZT9YJbIjq5Mc1g:20200814173311,END&GuardEncType=8601$IPV4•线路13,其它,0.000,False
青海卫视,http://go.bkpcp.top/mg/qhws$IPV4•线路14,其它,0.000,False
青海卫视,http://m.061899.xyz/mg/qhws$IPV4•线路15,其它,0.000,False
青海卫视,http://k.061899.xyz/k.php?id=qhws$IPV4•线路16,其它,0.000,False
青海卫视,http://j.s.bkpcp.top/jj/qhws$IPV4•线路17,其它,0.000,False
青海卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=qhws$IPV4•线路18,其它,0.000,False
青海卫视,http://t.061899.xyz/tl/tl.php?id=qhws$IPV4•线路19,其它,0.000,False
青海卫视,http://129.204.241.23:1234/947472506$IPV4•线路20,其它,0.000,False
青海卫视,http://119.29.13.205:1234/947472506$IPV4•线路21,其它,0.000,False
青海卫视,http://www.whcloud.top:10001/947472506$IPV4•线路22,其它,0.000,False
青海卫视,http://106.14.225.22:9999/947472506$IPV4•线路23,其它,0.000,False
青海卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3R2dGoxLmp4d2x0eC5jb206ODAwMy9saXZlMTA5Ni5tM3U4$IPV4•线路24,其它,0.000,False
青海卫视,http://111.56.90.5/000000000000/1000000002000013359/index.m3u8$IPV4•线路25,其它,0.000,False
青海卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=青海卫视$IPV4•线路26,其它,0.000,False
青海卫视,http://119.91.7.169:2026/tv/mg4.php?id=青海卫视$IPV4•线路27,其它,0.000,False
青海卫视,http://223.95.198.3:8000/hls/47/index.m3u8$IPV4•线路28,其它,0.000,False
青海卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225705/index.m3u8?servicetype=1$IPV4•线路29,其它,0.000,False
青海卫视,https://live.264788.xyz/channel/qinghaiweishi?streamid=8aa812f4a2c7b1bee5c3447691ead3cf&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路30,其它,0.000,False
青海卫视,https://live.264788.xyz/channel/qinghaiweishi?streamid=c6ffe6f67dbdce61f7bf5af9d34e999a&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路31,其它,0.000,False
青海卫视,https://live.264788.xyz/channel/qinghaiweishi?streamid=6d9039a20a59e79edc1d6b3a645a8e76&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路32,其它,0.000,False
青海卫视,https://live.264788.xyz/channel/qinghaiweishi?streamid=dcc88f36445dfbc894756be122a0bb9b&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路33,其它,0.000,False
青海卫视,https://live.264788.xyz/channel/qinghaiweishi?streamid=dc714dc6b6f61be169ea786a2dd7572d&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路34,其它,0.000,False
青海卫视,https://live.264788.xyz/channel/qinghaiweishi?streamid=d92c2e06583ec62dca4abca64d880405&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路35,其它,0.000,False
青海卫视,https://live.264788.xyz/channel/qinghaiweishi?streamid=366a61c1e203e1f01fd7eeeb0014f9a8&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路36,其它,0.000,False
青海卫视,https://live.264788.xyz/channel/qinghaiweishi?streamid=2e47f290dfc5832de1553e7b3710d702&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路37,其它,0.000,False
青海卫视,http://sh.lnott.top:880/dx54.m3u8$IPV4•线路38,其它,0.000,False
青海卫视,http://119.91.7.169:2026/ysws.php?id=青海卫视$IPV4•线路39,其它,0.000,False
青海卫视,http://36.32.99.195:5003/qhws.m3u8$IPV4•线路40,其它,0.000,False
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8$IPV4•线路41,其它,0.000,False
青海卫视,http://148.135.93.213/live.php?id=青海卫视$IPV4•线路42,其它,0.000,False
青海卫视,http://61.178.227.57:9901/tsfile/live/0140_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$IPV4•线路43,其它,0.000,False
青海卫视,http://go.bkpcp.top/mg/qhws$IPV4•线路44,其它,0.000,False
青海卫视,http://198980.xyz:8888/rtp/239.49.0.81:8000$IPV4•线路45,其它,0.000,False
青海卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226696/1.m3u8$IPV4•线路46,其它,0.000,False
青海卫视,http://14.121.144.119:10000/rtp/239.253.43.125:5146$IPV4•线路47,其它,0.000,False
青海卫视,http://14.145.179.142:8888/rtp/239.253.43.125:5146$IPV4•线路48,其它,0.000,False
青海卫视,http://home.wwang.pw:35455/itv/5000000006000040015.m3u8?cdn=bestzb$IPV4•线路49,其它,0.000,False
青海卫视,http://219.157.60.114:7001/rtp/225.1.4.44:1073$IPV4•线路50,其它,0.000,False
青海卫视,http://39.134.65.76/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8$IPV4•线路51,其它,0.000,False
青海卫视,https://zby.130519.xyz/PLTV/11/224/3221226105/index.m3u8$IPV4•线路52,其它,0.000,False
青海卫视,http://23.237.228.134/live8/qinghai.m3u8$IPV4•线路53,其它,0.000,False
青海卫视,https://iptv.catvod.com/live.php?id=%E9%9D%92%E6%B5%B7%E5%8D%AB%E8%A7%86%E5%8F%B0$IPV4•线路54,其它,0.000,False
青海卫视,http://t.061899.xyz/tl/dq.php?id=qhws$IPV4•线路55,其它,0.000,False
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=f35a89681647856030$IPV4•线路56,其它,0.000,False
青海卫视,http://183.237.71.182:40000/hls/44/index.m3u8$IPV4•线路57,其它,0.000,False
青海卫视,http://lysj.aylzline.top:8899/rtp/225.1.2.39:10228$IPV4•线路58,其它,0.000,False
青海卫视,http://yhms.aylzline.top:8899/rtp/225.1.2.39:10228$IPV4•线路59,其它,0.000,False
青海卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.39:10228$IPV4•线路60,其它,0.000,False
青海卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/qhws.flv$IPV4•线路61,其它,0.000,False
青海卫视,http://php.cqshushu.ggff.net/jzb.php?id=qhws&公众号【医工学习日志】$IPV4•线路62,其它,0.000,False
青海卫视,http://111.43.126.240:9003/hls/59/index.m3u8$IPV4•线路63,其它,0.000,False
青海卫视,http://111.29.9.33:6610/000000001000/1000000002000013359/index.m3u8?channel-id=bestzb&Contentid=1000000002000013359&livemode=1&stbId=3,其它,0.000,False
青海卫视,http://120.87.19.109:80/PLTV/88888973/224/3221225679/10000100000000060000000000332986_0.smil/01.m3u8?fmt=ts2hls,744,01.m3u8&accountinfo=qL9TLkIYsZmx/OPSOG6mNAvyKOCScAe4hrX9Vo6puxGXw3qZ5Pmje9vqMpXjLeht0QDDT6IKU9j92Y9VVzXnz1yKE+1kYZFvmxPE4nzwhgPsqKGHMUZT9YJbIjq5Mc1g:20200814173311,END&GuardEncType=8601,其它,0.000,False
青海卫视,http://go.bkpcp.top/mg/qhws,其它,0.000,False
青海卫视,http://m.061899.xyz/mg/qhws,其它,0.000,False
青海卫视,http://k.061899.xyz/k.php?id=qhws,其它,0.000,False
青海卫视,http://j.s.bkpcp.top/jj/qhws,其它,0.000,False
青海卫视,http://129.204.241.23:1234/947472506,其它,0.000,False
青海卫视,http://119.29.13.205:1234/947472506,其它,0.000,False
青海卫视,http://www.whcloud.top:10001/947472506,其它,0.000,False
青海卫视,http://106.14.225.22:9999/947472506,其它,0.000,False
青海卫视,http://103.45.128.46:2001/jmb/IPTV.php?id=青海卫视,其它,0.000,False
青海卫视,http://119.91.7.169:2026/tv/mg4.php?id=青海卫视,其它,0.000,False
青海卫视,http://119.91.7.169:2026/dszb/IPTV.php?id=青海卫视,其它,0.000,False
青海卫视,http://223.111.150.99:6673/tv/mg4.php?id=青海卫视,其它,0.000,False
青海卫视,http://gxyd.484947.xyz/PLTV/77777777/224/3221225705/index.m3u8?servicetype=1,其它,0.000,False
青海卫视,https://live.264788.xyz/channel/qinghaiweishi?streamid=c6ffe6f67dbdce61f7bf5af9d34e999a&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,其它,0.000,False
青海卫视,https://live.264788.xyz/channel/qinghaiweishi?streamid=6d9039a20a59e79edc1d6b3a645a8e76&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,其它,0.000,False
青海卫视,https://live.264788.xyz/channel/qinghaiweishi?streamid=dcc88f36445dfbc894756be122a0bb9b&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,其它,0.000,False
青海卫视,https://live.264788.xyz/channel/qinghaiweishi?streamid=dc714dc6b6f61be169ea786a2dd7572d&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,其它,0.000,False
青海卫视,https://live.264788.xyz/channel/qinghaiweishi?streamid=d92c2e06583ec62dca4abca64d880405&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,其它,0.000,False
青海卫视,https://live.264788.xyz/channel/qinghaiweishi?streamid=366a61c1e203e1f01fd7eeeb0014f9a8&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,其它,0.000,False
青海卫视,https://live.264788.xyz/channel/qinghaiweishi?streamid=2e47f290dfc5832de1553e7b3710d702&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,其它,0.000,False
青海卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227017/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EacviHy_ucMT27Ymf2iLtZA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND,其它,0.000,False
青海卫视 (1080p),http://live.geermurmt.com/qhws/sd/live.m3u8,其它,0.000,False
青海卫视FYtv,http://iptv.4666888.xyz/iptv2A.php?id=17,其它,0.000,False
青海卫视HD,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226696/1.m3u8,其它,0.000,False
青海卫视咪咕,http://t.061899.xyz/tl/tl.php?id=qhws,其它,0.000,False
青海卫视广州,http://tvtj1.jxwltx.com:8003/live1096.m3u8,卫视 SD（632条） ,0.000,False
青海卫视高清,http://120.87.19.109:80/PLTV/88888973/224/3221226646/10000100000000060000000002016680_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3xk45W7ZlhhBWZgDlcayXdkQWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601,其它,0.000,False
青海卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=qhws,其它,0.000,False
青田电视,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed,其它 SD（412条）,0.000,False
青田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8,其它,0.000,False
青龙偃月显威,https://live.ottiptv.cc/yy/1354932402,其它,0.000,False
靓剑,https://live.ottiptv.cc/yy/1382788679,其它,0.000,False
靓剑,https://live.ottiptv.cc/yy/1356043643,其它,0.000,False
靖天卡通,http://211.23.125.95:50007/4gtv-4gtv044/index.m3u8?proxy=true,其它 SD（412条）,0.000,False
靖天卡通4Gtv,http://220.135.64.124:5050/4gtv-4gtv044/index.m3u8?proxy=true,其它,0.000,False
靖天卡通4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv044/index.m3u8?proxy=true,其它,0.000,False
靖天卡通台,https://gat.zhoujie218.top/litv/4gtv-4gtv044,其它 SD（412条）,0.000,False
靖天卡通台,http://clawcloud.goiptv.de5.net/litv.php?id=4gtv-4gtv044&token=xiatianshigou,其它,0.000,False
靖天卡通频特,http://smt.4666888.xyz/jingtiancartoon_twn.m3u8,其它,0.000,False
靖天台,https://gat.zhoujie218.top/litv/4gtv-4gtv063,其它 SD（412条）,0.000,False
靖天国际,http://211.23.125.95:50007/4gtv-4gtv063/index.m3u8?proxy=true,其它 SD（412条）,0.000,False
靖天国际4Gtv,http://220.135.64.124:5050/4gtv-4gtv063/index.m3u8?proxy=true,其它,0.000,False
靖天国际4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv063/index.m3u8?proxy=true,其它,0.000,False
靖天国际频特,http://smt.4666888.xyz/jingtianintl_twn.m3u8,其它,0.000,False
靖天戏剧,http://211.23.125.95:50007/4gtv-4gtv058/index.m3u8?proxy=true,其它 SD（412条）,0.000,False
靖天戏剧,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv058$IPV4•线路2,其它,0.000,False
靖天戏剧,https://mao.ffmking888.dpdns.org/?id=6Z2W5aSp5oiy5YqH5Yaw&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89$IPV4•线路3,其它,0.000,False
靖天戏剧4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv058/index.m3u8?proxy=true,其它,0.000,False
靖天戏剧4Gtv,http://220.135.64.124:5050/4gtv-4gtv058/index.m3u8?proxy=true,其它,0.000,False
靖天戏剧台,https://gat.zhoujie218.top/litv/4gtv-4gtv058,其它 SD（412条）,0.000,False
靖天戏剧台,https://cdn12.178.indevs.in/163189/177d541552f78003,其它,0.000,False
靖天戲劇台,http://clawcloud.goiptv.de5.net/litv.php?id=4gtv-4gtv058&token=xiatianshigou,其它,0.000,False
靖天日本,http://211.23.125.95:50007/4gtv-4gtv047/index.m3u8?proxy=true,其它 SD（412条）,0.000,False
靖天日本4Gtv,http://220.135.64.124:5050/4gtv-4gtv047/index.m3u8?proxy=true,其它,0.000,False
靖天日本4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv047/index.m3u8?proxy=true,其它,0.000,False
靖天日本台,https://gat.zhoujie218.top/litv/4gtv-4gtv047,其它 SD（412条）,0.000,False
靖天日本台,http://clawcloud.goiptv.de5.net/litv.php?id=4gtv-4gtv047&token=xiatianshigou,其它,0.000,False
靖天映画,http://211.23.125.95:50007/4gtv-4gtv055/index.m3u8?proxy=true,其它 SD（412条）,0.000,False
靖天映画,https://gat.zhoujie218.top/litv/4gtv-4gtv055,其它 SD（412条）,0.000,False
靖天映画,https://cdn12.178.indevs.in/163189/bd4752bd7828b2bf$IPV4•线路1,其它,0.000,False
靖天映画,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv055$IPV4•线路2,其它,0.000,False
靖天映画,https://mao.ffmking888.dpdns.org/?id=6Z2W5aSp5pig55Wr&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89$IPV4•线路3,其它,0.000,False
靖天映画,https://gat.zhoujie218.top/litv/4gtv-4gtv055$IPV4•线路5,其它,0.000,False
靖天映画,https://cdn12.178.indevs.in/163189/bd4752bd7828b2bf,其它,0.000,False
靖天映画4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv055/index.m3u8?proxy=true,其它,0.000,False
靖天映画4Gtv,http://220.135.64.124:5050/4gtv-4gtv055/index.m3u8?proxy=true,其它,0.000,False
靖天映畫,http://clawcloud.goiptv.de5.net/litv.php?id=4gtv-4gtv055&token=xiatianshigou,其它,0.000,False
靖天欢乐,http://211.23.125.95:50007/4gtv-4gtv054/index.m3u8?proxy=true,其它 SD（412条）,0.000,False
靖天欢乐4Gtv,http://220.135.64.124:5050/4gtv-4gtv054/index.m3u8?proxy=true,其它,0.000,False
靖天欢乐4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv054/index.m3u8?proxy=true,其它,0.000,False
靖天欢乐台,https://gat.zhoujie218.top/litv/4gtv-4gtv054,其它 SD（412条）,0.000,False
靖天电影,http://211.23.125.95:50007/4gtv-4gtv061/index.m3u8?proxy=true,其它 SD（412条）,0.000,False
靖天电影4Gtv,http://220.135.64.124:5050/4gtv-4gtv061/index.m3u8?proxy=true,其它,0.000,False
靖天电影4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv061/index.m3u8?proxy=true,其它,0.000,False
靖天电影台,https://gat.zhoujie218.top/litv/4gtv-4gtv061,其它 SD（412条）,0.000,False
靖天电影台,http://aktv.top/AKTV/live/aktv/null-6/AKTV.m3u8,其它 SD（412条）,0.000,False
靖天电影台,https://cdn12.178.indevs.in/163189/ed33509e03e78c7a,其它,0.000,False
靖天綜合台,http://clawcloud.goiptv.de5.net/litv.php?id=4gtv-4gtv046&token=xiatianshigou,其它,0.000,False
靖天综合,http://211.23.125.95:50007/4gtv-4gtv046/index.m3u8?proxy=true,其它 SD（412条）,0.000,False
靖天综合4Gtv,http://220.135.64.124:5050/4gtv-4gtv046/index.m3u8?proxy=true,其它,0.000,False
靖天综合4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv046/index.m3u8?proxy=true,其它,0.000,False
